file_path,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
C:\Users\isabe\Documents\Documentos\SUVRextraction\Global_MaxMin\tvalue_rs11629205.mnc,-3.74275707975619,-4.214028790845868,-4.001641539762805,-2.574777189795872,-1.7487767719184513,-1.9925121412757791,-1.67423124664424,-2.1561523184873765,-3.537419405509924,-5.493002018236601,-4.398667707571327,-5.28676439801117,-5.024280154087892,-4.929635835278985,-4.751446531404212,-4.107985156300865,-3.5618679379439206,-4.977032990181702,-3.47862293487111,-5.502451451017839,-4.380818778984545,-3.30643327085744,-3.926946023492067,-3.7763550629783698,-4.07843692998493,-2.0264101064910145,-4.4091670773282585,-3.85840013807896,-3.865599705912284,-4.616304643532856,-3.1763910768680224,-3.9315957443844223,-5.199169656039059,-4.827491966643699,-4.649302662768925,-4.565457695710004,-2.084306631150663,-3.279584882479002,-3.92739599648165,-4.153732410241778,-4.147282797391092,-2.7889643328372657,-2.653522462972855,-2.214498816136608,-1.6947800131685191,-2.96025405087177,-3.601315570030676,-6.1220642576733,-4.834991516470078,-4.013340837491957,-6.108565067985817,-4.5200104237621455,-4.773645198890295,-4.460314007144166,-3.9551443308392535,-3.84655084935328,-3.571767343714741,-5.282414659111869,-3.901147572089322,-3.559318091002952,-4.364919733352621,-3.867849570860198,-4.705099313477188,-3.246286881249878,-3.914496770780277,-3.918546527686522,-5.155522276049531,-4.8466908141992295,-3.1984397533575777,-5.388758275649929,-5.451304521201932,-5.463903764910249,-4.41906648309908,-4.702999439525801,-2.1128049204909045,-3.346180884937251
C:\Users\isabe\Documents\Documentos\SUVRextraction\Global_MaxMin\tvalue_rs12947017.mnc,0.7349820012226651,1.8361125542943224,1.2308028324534428,-0.2319531419800791,-0.202175284557617,0.839659622292892,0.7901165494633808,0.8611152837544918,0.8863419402608574,-1.8086191736279105,-1.1490851437295353,1.530401887044503,-0.6064519602189042,-0.2229807744597742,0.9336744297882644,-1.271447431216596,-0.3599069048783443,-1.10331306594479,-0.6349294745224814,-0.2833166951760288,1.9978752382835925,-0.596179249579714,-1.3098075532236977,0.2732301597066691,-1.3221608128531033,-1.118267011811965,-1.2866614457075485,1.653804449026672,-1.002536474231217,-0.5688720440831334,0.4100262558133511,-1.97649347027594,-1.6707828030261207,-1.2464808433340075,-0.2548391808724517,-0.4575626731065934,0.976455718399574,0.9867284290387648,0.5145738425716901,1.7573117612899027,0.7185976779247163,-0.2121879265730299,-0.1205137366916506,0.346699545923661,0.2733601940185579,0.1589299995566948,1.3159753067403983,-1.09473080136015,-0.8471454715244824,1.8886464162972685,-0.6368799892008088,-0.9669070727737732,1.0583773348893173,-0.5635406372957057,0.6221122185034638,-0.2890382048991222,-0.536363466111013,-0.8894066228882389,1.9775898856289889,-0.4228435118323692,1.2083068964967358,0.8330278723865803,0.1992406362421235,0.1961198127568,-1.2672863332361644,1.590087636201316,-1.34985812128535,-0.6149041904916555,0.3158814140060908,-1.2537627647997622,-1.26767643617183,-1.25909417158719,-0.2686228179326306,-0.4081496345889706,1.99462438048638,1.740797403680065
